FRId,FRDetail.Name,TransDate,ExternalName,InvRate
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,HARTFORD FINANCIAL SVCS GRP USD0.01,1.56894
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,ROYAL CARIBBEAN CRUISES LTD USD0.01,1.56798
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,CATERPILLAR INC USD1,1.54815
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,CISCO SYSTEMS INC USD0.001,1.51358
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,CIGNA CORP USD0.25,1.50144
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,HALLIBURTON CO USD2.5,1.49494
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,AT&T INC USD1,1.47722
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,CHEVRON CORP USD0.75,1.47363
105014,瀚亞投資─全球價值股票基金Admc1(美元穩定月配),20160901,MORGAN STANLEY USD0.01,1.47184
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,APACHE CORP USD0.625,1.63953
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,HARTFORD FINANCIAL SVCS GRP USD0.01,1.56894
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,ROYAL CARIBBEAN CRUISES LTD USD0.01,1.56798
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,CATERPILLAR INC USD1,1.54815
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,CISCO SYSTEMS INC USD0.001,1.51358
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,CIGNA CORP USD0.25,1.50144
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,HALLIBURTON CO USD2.5,1.49494
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,AT&T INC USD1,1.47722
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,CHEVRON CORP USD0.75,1.47363
105087,瀚亞投資─全球價值股票基金Andmc1(紐幣避險穩定月配),20160901,MORGAN STANLEY USD0.01,1.47184
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,APACHE CORP USD0.625,1.63953
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,HARTFORD FINANCIAL SVCS GRP USD0.01,1.56894
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,ROYAL CARIBBEAN CRUISES LTD USD0.01,1.56798
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,CATERPILLAR INC USD1,1.54815
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,CISCO SYSTEMS INC USD0.001,1.51358
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,CIGNA CORP USD0.25,1.50144
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,HALLIBURTON CO USD2.5,1.49494
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,AT&T INC USD1,1.47722
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,CHEVRON CORP USD0.75,1.47363
105088,瀚亞投資─全球價值股票基金Az (南非幣避險),20160901,MORGAN STANLEY USD0.01,1.47184
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,APACHE CORP USD0.625,1.63953
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,HARTFORD FINANCIAL SVCS GRP USD0.01,1.56894
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,ROYAL CARIBBEAN CRUISES LTD USD0.01,1.56798
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,CATERPILLAR INC USD1,1.54815
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,CISCO SYSTEMS INC USD0.001,1.51358
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,CIGNA CORP USD0.25,1.50144
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,HALLIBURTON CO USD2.5,1.49494
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,AT&T INC USD1,1.47722
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,CHEVRON CORP USD0.75,1.47363
105086,瀚亞投資─全球價值股票基金Azdmc1(南非幣避險穩定月配),20160901,MORGAN STANLEY USD0.01,1.47184
105025,瀚亞投資─印尼股票基金A(美元),20160901,BANK RAKYAT INDONESIA PERSER IDR250,10.04696
105025,瀚亞投資─印尼股票基金A(美元),20160901,TELEKOMUNIKASI INDONESIA PER IDR50,8.89442
105025,瀚亞投資─印尼股票基金A(美元),20160901,BANK CENTRAL ASIA TBK PT IDR62.5,8.86048
105025,瀚亞投資─印尼股票基金A(美元),20160901,ASTRA INTERNATIONAL TBK PT IDR50,7.67284
105025,瀚亞投資─印尼股票基金A(美元),20160901,BANK NEGARA INDONESIA PERSER IDR7500,4.92359
105025,瀚亞投資─印尼股票基金A(美元),20160901,BANK MANDIRI PERSERO TBK PT IDR500,4.76787
105025,瀚亞投資─印尼股票基金A(美元),20160901,SEMEN INDONESIA PERSERO TBK IDR100,4.08141
105025,瀚亞投資─印尼股票基金A(美元),20160901,MATAHARI DEPARTMENT STORE TB NPV,3.76307
105025,瀚亞投資─印尼股票基金A(美元),20160901,PERUSAHAAN GAS NEGARA PERSER IDR100,3.52677
105025,瀚亞投資─印尼股票基金A(美元),20160901,INDOFOOD SUKSES MAKMUR TBK P IDR100,3.40343
105032,瀚亞投資─印度股票基金A(美元),20160901,INFOSYS LTD INR5,8.5269
105032,瀚亞投資─印度股票基金A(美元),20160901,HOUSING DEVELOPMENT FINANCE INR2,6.95233
105032,瀚亞投資─印度股票基金A(美元),20160901,LARSEN & TOUBRO LTD INR2,4.70098
105032,瀚亞投資─印度股票基金A(美元),20160901,TATA CONSULTANCY SVCS LTD INR1,4.56803
105032,瀚亞投資─印度股票基金A(美元),20160901,TATA MOTORS LTD-A-DVR INR2,4.567
105032,瀚亞投資─印度股票基金A(美元),20160901,DR. REDDY'S LABORATORIES INR5,3.76175
105032,瀚亞投資─印度股票基金A(美元),20160901,ITC LTD INR1,3.60441
105032,瀚亞投資─印度股票基金A(美元),20160901,LIC HOUSING FINANCE LTD INR2,3.5125
105032,瀚亞投資─印度股票基金A(美元),20160901,TATA MOTORS LTD INR2,3.49032
105032,瀚亞投資─印度股票基金A(美元),20160901,RELIANCE INDUSTRIES LTD INR10,3.30788
105048,瀚亞投資─亞太股票基金A(美元),20160901,SAMSUNG ELECTRONICS CO LTD KRW5000,5.95429
105048,瀚亞投資─亞太股票基金A(美元),20160901,TAIWAN SEMICONDUCTOR MANUFAC TWD10,4.65999
105048,瀚亞投資─亞太股票基金A(美元),20160901,AUST AND NZ BANKING GROUP NPV,3.6523
105048,瀚亞投資─亞太股票基金A(美元),20160901,CHINA CONSTRUCTION BANK-H CNY1,3.56699
105048,瀚亞投資─亞太股票基金A(美元),20160901,TENCENT HOLDINGS LTD HKD0.00002,3.01927
105048,瀚亞投資─亞太股票基金A(美元),20160901,HYUNDAI MOTOR CO KRW5000,2.87985
105048,瀚亞投資─亞太股票基金A(美元),20160901,NATIONAL AUSTRALIA BANK LTD NPV,2.75882
105048,瀚亞投資─亞太股票基金A(美元),20160901,CHINA MOBILE LTD NPV,2.52557
105048,瀚亞投資─亞太股票基金A(美元),20160901,HON HAI PRECISION INDUSTRY TWD10,2.45357
105048,瀚亞投資─亞太股票基金A(美元),20160901,CHINA MERCHANTS BANK-H CNY1,2.38888
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,CHINA MOBILE LTD NPV,6.61192
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,SINGAPORE TELECOMMUNICATIONS NPV,5.6322
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,RELIANCE INDUSTRIES LTD INR10,5.03584
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,TELEKOMUNIKASI INDONESIA PER IDR50,4.18928
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,CK HUTCHISON HOLDINGS LTD HKD1,3.82475
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,NAN YA PLASTICS CORP TWD10,3.7673
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,PTT PCL/FOREIGN THB10 (ALN),3.27904
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,FORMOSA PLASTICS CORP TWD10,3.23402
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,TENAGA NASIONAL BHD MYR1,3.20366
105047,瀚亞投資─亞太基礎建設股票基金A(美元),20160901,COAL INDIA LTD INR10,2.68212
105060,瀚亞投資─亞洲股票基金A(美元),20160901,SAMSUNG ELECTRONICS CO LTD KRW5000,6.62423
105060,瀚亞投資─亞洲股票基金A(美元),20160901,TAIWAN SEMICONDUCTOR MANUFAC TWD10,6.06524
105060,瀚亞投資─亞洲股票基金A(美元),20160901,TENCENT HOLDINGS LTD HKD0.00002,4.41604
105060,瀚亞投資─亞洲股票基金A(美元),20160901,CHINA CONSTRUCTION BANK-H CNY1,4.13515
105060,瀚亞投資─亞洲股票基金A(美元),20160901,CHINA MOBILE LTD NPV,3.10071
105060,瀚亞投資─亞洲股票基金A(美元),20160901,HYUNDAI MOTOR CO KRW5000,2.89556
105060,瀚亞投資─亞洲股票基金A(美元),20160901,BANK OF CHINA LTD-H CNY1,2.88141
105060,瀚亞投資─亞洲股票基金A(美元),20160901,BAIDU INC - SPON ADR,2.83368
105060,瀚亞投資─亞洲股票基金A(美元),20160901,CK HUTCHISON HOLDINGS LTD HKD1,2.77078
105060,瀚亞投資─亞洲股票基金A(美元),20160901,HON HAI PRECISION INDUSTRY TWD10,2.72508
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,SAMSUNG ELECTRONICS CO LTD KRW5000,6.62423
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,TAIWAN SEMICONDUCTOR MANUFAC TWD10,6.06524
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,TENCENT HOLDINGS LTD HKD0.00002,4.41604
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,CHINA CONSTRUCTION BANK-H CNY1,4.13515
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,CHINA MOBILE LTD NPV,3.10071
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,HYUNDAI MOTOR CO KRW5000,2.89556
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,BANK OF CHINA LTD-H CNY1,2.88141
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,BAIDU INC - SPON ADR,2.83368
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,CK HUTCHISON HOLDINGS LTD HKD1,2.77078
105084,瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),20160901,HON HAI PRECISION INDUSTRY TWD10,2.72508
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,SAMSUNG ELECTRONICS CO LTD KRW5000,6.62423
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,TAIWAN SEMICONDUCTOR MANUFAC TWD10,6.06524
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,TENCENT HOLDINGS LTD HKD0.00002,4.41604
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,CHINA CONSTRUCTION BANK-H CNY1,4.13515
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,CHINA MOBILE LTD NPV,3.10071
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,HYUNDAI MOTOR CO KRW5000,2.89556
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,BANK OF CHINA LTD-H CNY1,2.88141
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,BAIDU INC - SPON ADR,2.83368
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,CK HUTCHISON HOLDINGS LTD HKD1,2.77078
105083,瀚亞投資─亞洲股票基金Admc1(美元穩定月配),20160901,HON HAI PRECISION INDUSTRY TWD10,2.72508
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,SAMSUNG ELECTRONICS CO LTD KRW5000,6.62423
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,TAIWAN SEMICONDUCTOR MANUFAC TWD10,6.06524
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,TENCENT HOLDINGS LTD HKD0.00002,4.41604
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,CHINA CONSTRUCTION BANK-H CNY1,4.13515
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,CHINA MOBILE LTD NPV,3.10071
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,HYUNDAI MOTOR CO KRW5000,2.89556
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,BANK OF CHINA LTD-H CNY1,2.88141
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,BAIDU INC - SPON ADR,2.83368
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,CK HUTCHISON HOLDINGS LTD HKD1,2.77078
105085,瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),20160901,HON HAI PRECISION INDUSTRY TWD10,2.72508
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,SAMSUNG ELECTRONICS CO LTD KRW5000,6.62423
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,TAIWAN SEMICONDUCTOR MANUFAC TWD10,6.06524
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,TENCENT HOLDINGS LTD HKD0.00002,4.41604
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,CHINA CONSTRUCTION BANK-H CNY1,4.13515
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,CHINA MOBILE LTD NPV,3.10071
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,HYUNDAI MOTOR CO KRW5000,2.89556
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,BANK OF CHINA LTD-H CNY1,2.88141
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,BAIDU INC - SPON ADR,2.83368
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,CK HUTCHISON HOLDINGS LTD HKD1,2.77078
105016,瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),20160901,HON HAI PRECISION INDUSTRY TWD10,2.72508
105050,瀚亞投資─亞洲債券基金A(美元),20160901,CHINA CINDA FINANCE 2015 I LTD 3.13% 23/04/2020,0.7802
105050,瀚亞投資─亞洲債券基金A(美元),20160901,BANK OF CHINA LTD 5% 13/11/2024,0.62182
105050,瀚亞投資─亞洲債券基金A(美元),20160901,CHINA CONSTRUCTION BANK CORP VAR 13/05/2025,0.58289
105050,瀚亞投資─亞洲債券基金A(美元),20160901,CNOOC FINANCE 2015 USA LLC 3.5% 05/05/2025,0.57488
105050,瀚亞投資─亞洲債券基金A(美元),20160901,INDONESIA GOVT INTERNAT'LBD 7.75% 17/01/2038,0.56656
105050,瀚亞投資─亞洲債券基金A(美元),20160901,EXPORT-IMPORT BANK OF KOREA 2.88% 21/01/2025,0.5218
105050,瀚亞投資─亞洲債券基金A(美元),20160901,RELIANCE INDUSTRIES LTD 4.13% 28/01/2025,0.51911
105050,瀚亞投資─亞洲債券基金A(美元),20160901,BHARTI AIRTEL LTD 4.38% 10/06/2025,0.51708
105050,瀚亞投資─亞洲債券基金A(美元),20160901,INDONESIA GOVT INTERNAT'LBD 5.13% 15/01/2045,0.4952
105050,瀚亞投資─亞洲債券基金A(美元),20160901,SINOPEC GROUP OVERSEAS DEVELOP 2.5% 28/04/2020,0.47468
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,CHINA CINDA FINANCE 2015 I LTD 3.13% 23/04/2020,0.7802
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,BANK OF CHINA LTD 5% 13/11/2024,0.62182
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,CHINA CONSTRUCTION BANK CORP VAR 13/05/2025,0.58289
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,CNOOC FINANCE 2015 USA LLC 3.5% 05/05/2025,0.57488
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,INDONESIA GOVT INTERNAT'LBD 7.75% 17/01/2038,0.56656
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,EXPORT-IMPORT BANK OF KOREA 2.88% 21/01/2025,0.5218
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,RELIANCE INDUSTRIES LTD 4.13% 28/01/2025,0.51911
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,BHARTI AIRTEL LTD 4.38% 10/06/2025,0.51708
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,INDONESIA GOVT INTERNAT'LBD 5.13% 15/01/2045,0.4952
105049,瀚亞投資─亞洲債券基金Aadm(澳幣避險月配),20160901,SINOPEC GROUP OVERSEAS DEVELOP 2.5% 28/04/2020,0.47468
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,CHINA CINDA FINANCE 2015 I LTD 3.13% 23/04/2020,0.7802
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,BANK OF CHINA LTD 5% 13/11/2024,0.62182
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,CHINA CONSTRUCTION BANK CORP VAR 13/05/2025,0.58289
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,CNOOC FINANCE 2015 USA LLC 3.5% 05/05/2025,0.57488
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,INDONESIA GOVT INTERNAT'LBD 7.75% 17/01/2038,0.56656
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,EXPORT-IMPORT BANK OF KOREA 2.88% 21/01/2025,0.5218
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,RELIANCE INDUSTRIES LTD 4.13% 28/01/2025,0.51911
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,BHARTI AIRTEL LTD 4.38% 10/06/2025,0.51708
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,INDONESIA GOVT INTERNAT'LBD 5.13% 15/01/2045,0.4952
105053,瀚亞投資─亞洲債券基金Adm(美元月配),20160901,SINOPEC GROUP OVERSEAS DEVELOP 2.5% 28/04/2020,0.47468
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,CHINA CINDA FINANCE 2015 I LTD 3.13% 23/04/2020,0.7802
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,BANK OF CHINA LTD 5% 13/11/2024,0.62182
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,CHINA CONSTRUCTION BANK CORP VAR 13/05/2025,0.58289
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,CNOOC FINANCE 2015 USA LLC 3.5% 05/05/2025,0.57488
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,INDONESIA GOVT INTERNAT'LBD 7.75% 17/01/2038,0.56656
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,EXPORT-IMPORT BANK OF KOREA 2.88% 21/01/2025,0.5218
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,RELIANCE INDUSTRIES LTD 4.13% 28/01/2025,0.51911
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,BHARTI AIRTEL LTD 4.38% 10/06/2025,0.51708
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,INDONESIA GOVT INTERNAT'LBD 5.13% 15/01/2045,0.4952
105036,瀚亞投資─亞洲債券基金Andm(紐幣避險月配),20160901,SINOPEC GROUP OVERSEAS DEVELOP 2.5% 28/04/2020,0.47468
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,CHINA CINDA FINANCE 2015 I LTD 3.13% 23/04/2020,0.7802
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,BANK OF CHINA LTD 5% 13/11/2024,0.62182
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,CHINA CONSTRUCTION BANK CORP VAR 13/05/2025,0.58289
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,CNOOC FINANCE 2015 USA LLC 3.5% 05/05/2025,0.57488
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,INDONESIA GOVT INTERNAT'LBD 7.75% 17/01/2038,0.56656
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,EXPORT-IMPORT BANK OF KOREA 2.88% 21/01/2025,0.5218
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,RELIANCE INDUSTRIES LTD 4.13% 28/01/2025,0.51911
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,BHARTI AIRTEL LTD 4.38% 10/06/2025,0.51708
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,INDONESIA GOVT INTERNAT'LBD 5.13% 15/01/2045,0.4952
105081,瀚亞投資─亞洲債券基金Az (南非幣避險),20160901,SINOPEC GROUP OVERSEAS DEVELOP 2.5% 28/04/2020,0.47468
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,CHINA CINDA FINANCE 2015 I LTD 3.13% 23/04/2020,0.7802
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,BANK OF CHINA LTD 5% 13/11/2024,0.62182
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,CHINA CONSTRUCTION BANK CORP VAR 13/05/2025,0.58289
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,CNOOC FINANCE 2015 USA LLC 3.5% 05/05/2025,0.57488
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,INDONESIA GOVT INTERNAT'LBD 7.75% 17/01/2038,0.56656
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,EXPORT-IMPORT BANK OF KOREA 2.88% 21/01/2025,0.5218
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,RELIANCE INDUSTRIES LTD 4.13% 28/01/2025,0.51911
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,BHARTI AIRTEL LTD 4.38% 10/06/2025,0.51708
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,INDONESIA GOVT INTERNAT'LBD 5.13% 15/01/2045,0.4952
105082,瀚亞投資─亞洲債券基金Azdm(南非幣避險月配),20160901,SINOPEC GROUP OVERSEAS DEVELOP 2.5% 28/04/2020,0.47468
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,INDONESIA TREASURY BOND 8.38% 15/03/2024,1.60429
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,THAILAND GOVT BOND 1.88% 17/06/2022,1.23847
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,INDONESIA TREASURY BOND 8.38% 15/03/2034,1.19474
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,THAILAND GOVT BOND 3.88% 13/06/2019,1.1608
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,INDONESIA TREASURY BOND 9% 15/03/2029,1.12702
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,KOREA TREASURY BOND 3% 10/12/2042,1.10885
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,INDONESIA TREASURY BOND 8.38% 15/09/2026,1.09074
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,NWD MTN LTD 4.7% 08/03/2026,1.08558
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,KOREA TREASURY BOND 2.25% 10/06/2025,1.07233
105062,瀚亞投資─亞洲當地貨幣債券基金A(美元),20160901,KOREA TREASURY BOND 1.88% 10/06/2026,1.04714
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,INDONESIA TREASURY BOND 8.38% 15/03/2024,1.60429
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,THAILAND GOVT BOND 1.88% 17/06/2022,1.23847
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,INDONESIA TREASURY BOND 8.38% 15/03/2034,1.19474
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,THAILAND GOVT BOND 3.88% 13/06/2019,1.1608
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,INDONESIA TREASURY BOND 9% 15/03/2029,1.12702
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,KOREA TREASURY BOND 3% 10/12/2042,1.10885
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,INDONESIA TREASURY BOND 8.38% 15/09/2026,1.09074
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,NWD MTN LTD 4.7% 08/03/2026,1.08558
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,KOREA TREASURY BOND 2.25% 10/06/2025,1.07233
105061,瀚亞投資─亞洲當地貨幣債券基金Aadm(澳幣避險月配),20160901,KOREA TREASURY BOND 1.88% 10/06/2026,1.04714
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,INDONESIA TREASURY BOND 8.38% 15/03/2024,1.60429
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,THAILAND GOVT BOND 1.88% 17/06/2022,1.23847
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,INDONESIA TREASURY BOND 8.38% 15/03/2034,1.19474
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,THAILAND GOVT BOND 3.88% 13/06/2019,1.1608
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,INDONESIA TREASURY BOND 9% 15/03/2029,1.12702
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,KOREA TREASURY BOND 3% 10/12/2042,1.10885
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,INDONESIA TREASURY BOND 8.38% 15/09/2026,1.09074
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,NWD MTN LTD 4.7% 08/03/2026,1.08558
105063,瀚亞投資─亞洲當地貨幣債券基金Adm(美元月配),20160901,KOREA TREASURY BOND 2.25% 10/06/2025,1.07233
